ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2052,0.36364,0,0,0.54545,0.090909
2053,0.45455,0,0,0.27273,0.27273
2054,0.72727,0,0,0.090909,0.18182
2055,0.54545,0,0,0.36364,0.090909
2056,0,0,0.090909,0.36364,0.54545
2057,0.54545,0,0,0.45455,0
2058,0,0,0.090909,0,0.90909
2059,0.45455,0,0,0.36364,0.18182
2060,0.45455,0,0,0.090909,0.45455
2061,0.36364,0,0.090909,0.18182,0.36364
2062,0.72727,0,0,0,0.27273
2063,0.27273,0,0.18182,0.090909,0.45455
2064,0.18182,0,0,0.36364,0.45455
2065,0.81818,0,0,0,0.18182
2066,0,0,0.090909,0.45455,0.45455
2067,0,0,0.18182,0.63636,0.18182
2068,0.27273,0,0,0.090909,0.63636
2069,0,0,0.090909,0.72727,0.18182
2070,0.63636,0,0,0.090909,0.27273
2071,0.90909,0,0,0.090909,0
2072,0.81818,0,0,0.18182,0
2073,0.72727,0,0,0,0.27273
2074,0.18182,0,0.090909,0.45455,0.27273
2075,0.45455,0,0,0.27273,0.27273
2076,0.45455,0,0,0.45455,0.090909
2077,0,0,0,0,1
2078,0.90909,0,0,0,0.090909
2079,0.72727,0,0,0.090909,0.18182
2080,0.36364,0,0.090909,0.45455,0.090909
2081,0.18182,0,0.18182,0.54545,0.090909
2082,0.72727,0,0,0.27273,0
2083,0.45455,0,0,0.090909,0.45455
2084,0.090909,0.090909,0,0.18182,0.63636
2085,0.45455,0,0.18182,0.27273,0.090909
2086,0.54545,0,0.090909,0.27273,0.090909
2087,0.45455,0,0,0.45455,0.090909
2088,0.45455,0,0.090909,0.36364,0.090909
2089,0,0,0.090909,0,0.90909
2090,0.45455,0,0,0.36364,0.18182
2091,0,0,0.18182,0.63636,0.18182
2092,0,0,0.18182,0,0.81818
2093,0.72727,0,0,0.090909,0.18182
2094,0,0.090909,0.18182,0.090909,0.63636
2095,0.72727,0,0.18182,0,0.090909
2096,0,0,0.090909,0,0.90909
2097,0.27273,0,0,0.54545,0.18182
2098,0,0,0.18182,0,0.81818
2099,0,0.090909,0,0,0.90909
2100,0.72727,0,0,0,0.27273
2101,0,0,0,0,1
2102,0,0,0.18182,0.090909,0.72727
2103,0.63636,0,0.090909,0.090909,0.18182
2104,0,0,0.090909,0,0.90909
2105,0,0,0.090909,0.63636,0.27273
2106,0.72727,0,0,0,0.27273
2107,0.27273,0,0.090909,0.36364,0.27273
2108,0.36364,0,0.36364,0,0.27273
2109,0.54545,0,0,0.36364,0.090909
2110,0.18182,0,0.090909,0.45455,0.27273
2111,0.72727,0,0,0.090909,0.18182
2112,0,0,0.090909,0,0.90909
2113,0.54545,0,0,0.27273,0.18182
2114,0.72727,0,0,0.090909,0.18182
2115,0.63636,0,0,0,0.36364
2116,0.36364,0,0,0.27273,0.36364
2117,0.36364,0,0.27273,0.27273,0.090909
2118,0.36364,0,0.090909,0.36364,0.18182
2119,0.81818,0,0,0.18182,0
2120,0.63636,0,0,0.27273,0.090909
2121,0.27273,0,0.090909,0.36364,0.27273
2122,0.63636,0,0,0.36364,0
2123,0.81818,0,0,0,0.18182
2124,0.63636,0,0,0.27273,0.090909
2125,0.45455,0,0,0.27273,0.27273
2126,0.18182,0,0.090909,0.45455,0.27273
2127,0.63636,0,0.090909,0.090909,0.18182
2128,0,0,0.090909,0.090909,0.81818
2129,0.45455,0,0,0.36364,0.18182
2130,0.36364,0,0.36364,0,0.27273
2131,0,0,0.27273,0.18182,0.54545
2132,0.18182,0,0,0.36364,0.45455
2133,0,0,0,0,1
2134,0,0,0.18182,0,0.81818
2135,0,0,0.090909,0,0.90909
2136,0.72727,0,0.090909,0.090909,0.090909
2137,0.45455,0,0.090909,0.27273,0.18182
2138,0.63636,0,0,0.27273,0.090909
2139,0,0,0.36364,0,0.63636
2140,0.45455,0,0,0.45455,0.090909
2141,0.45455,0,0,0.45455,0.090909
2142,0,0,0.18182,0.18182,0.63636
2143,0.54545,0,0,0.18182,0.27273
2144,0.45455,0,0.090909,0.36364,0.090909
2145,0,0,0.090909,0,0.90909
2146,0.90909,0,0,0.090909,0
2147,0.45455,0,0,0.36364,0.18182
2148,0.27273,0,0.090909,0.45455,0.18182
2149,0.090909,0,0,0,0.90909
2150,0.36364,0,0,0.090909,0.54545
2151,0.72727,0,0.090909,0.090909,0.090909
2152,0.63636,0,0.090909,0.090909,0.18182
2153,0.090909,0,0,0.54545,0.36364
2154,0.81818,0,0,0,0.18182
2155,0.45455,0,0,0.27273,0.27273
2156,0.63636,0,0.090909,0,0.27273
2157,0.27273,0.18182,0.27273,0,0.27273
2158,0.63636,0,0,0.18182,0.18182
2159,0.27273,0,0.090909,0.090909,0.54545
2160,0.18182,0,0.090909,0.45455,0.27273
2161,0.36364,0,0.090909,0.45455,0.090909
2162,0.36364,0,0.090909,0.36364,0.18182
2163,0.54545,0,0.090909,0.27273,0.090909
2164,0.36364,0.090909,0,0,0.54545
2165,0.54545,0,0.090909,0.090909,0.27273
2166,0.090909,0,0,0.54545,0.36364
2167,0.90909,0,0,0,0.090909
2168,0.54545,0,0,0.36364,0.090909
2169,0.45455,0,0.090909,0.090909,0.36364
2170,0,0.090909,0,0,0.90909
2171,0.45455,0,0.090909,0.36364,0.090909
2172,0.54545,0,0,0,0.45455
2173,0.72727,0,0,0.090909,0.18182
2174,0.27273,0,0.18182,0.45455,0.090909
2175,0.63636,0,0,0.18182,0.18182
2176,0.45455,0,0.090909,0.36364,0.090909
2177,0.63636,0,0.090909,0.090909,0.18182
2178,0.45455,0,0,0.27273,0.27273
2179,0.72727,0,0.18182,0,0.090909
2180,0.18182,0,0,0.54545,0.27273
2181,0.63636,0,0,0.090909,0.27273
2182,0.27273,0,0.090909,0.36364,0.27273
2183,0.63636,0,0,0.18182,0.18182
2184,0.27273,0,0.090909,0.36364,0.27273
2185,0.54545,0,0,0.36364,0.090909
2186,0,0,0.090909,0.45455,0.45455
2187,0.45455,0,0,0.18182,0.36364
2188,0.18182,0,0,0.54545,0.27273
2189,0.72727,0,0,0.27273,0
2190,0.63636,0,0,0.27273,0.090909
2191,0.36364,0,0.090909,0.27273,0.27273
2192,0.45455,0,0.090909,0.27273,0.18182
2193,0.36364,0,0,0.54545,0.090909
2194,0,0,0.090909,0,0.90909
2195,0.63636,0,0,0.27273,0.090909
2196,0.36364,0,0,0.36364,0.27273
2197,0.63636,0,0,0.27273,0.090909
2198,0.18182,0,0.090909,0.45455,0.27273
2199,0,0,0.27273,0.27273,0.45455
2200,0.27273,0,0.090909,0.27273,0.36364
2201,0.36364,0,0.090909,0.36364,0.18182
2202,0.63636,0,0,0.27273,0.090909
2203,0,0,0.27273,0,0.72727
2204,0,0,0,0,1
2205,0,0,0,0.63636,0.36364
2206,0.45455,0,0,0.45455,0.090909
2207,0.36364,0,0.090909,0.27273,0.27273
2208,0,0,0.18182,0,0.81818
2209,0.72727,0,0.18182,0.090909,0
2210,0.45455,0,0,0.36364,0.18182
2211,0.90909,0,0,0.090909,0
2212,0.63636,0,0.090909,0.090909,0.18182
2213,0.63636,0,0,0.27273,0.090909
2214,0.45455,0,0,0.45455,0.090909
2215,0,0,0.18182,0.63636,0.18182
2216,0.18182,0.090909,0.090909,0.36364,0.27273
2217,0.27273,0,0.090909,0,0.63636
2218,0,0,0,0,1
2219,0,0,0.18182,0.63636,0.18182
2220,0.45455,0,0,0.36364,0.18182
2221,0.36364,0,0,0.27273,0.36364
2222,0.90909,0,0,0,0.090909
2223,0.54545,0,0.090909,0.18182,0.18182
2224,0.81818,0,0,0.18182,0
2225,0.45455,0,0.090909,0.45455,0
2226,0.36364,0,0,0.18182,0.45455
2227,0.72727,0,0,0.27273,0
2228,0.54545,0,0,0.18182,0.27273
2229,0.18182,0,0.18182,0,0.63636
2230,0.18182,0,0,0.45455,0.36364
2231,0,0,0.090909,0,0.90909
2232,0.18182,0,0.090909,0.45455,0.27273
2233,0.27273,0,0.090909,0.45455,0.18182
2234,0.81818,0,0,0.18182,0
2235,0.63636,0,0,0.18182,0.18182
2236,0.45455,0,0,0.45455,0.090909
2237,0.63636,0,0,0.36364,0
2238,0,0,0.090909,0,0.90909
2239,0.27273,0,0.090909,0.36364,0.27273
2240,0.27273,0,0,0.54545,0.18182
2241,0.54545,0,0,0.18182,0.27273
2242,0.72727,0,0.18182,0,0.090909
2243,0.36364,0,0,0.18182,0.45455
2244,0.63636,0,0,0.27273,0.090909
2245,0.45455,0,0,0.27273,0.27273
2246,0,0,0.27273,0,0.72727
2247,0.36364,0,0.090909,0.090909,0.45455
2248,0.45455,0,0,0.36364,0.18182
2249,0,0.090909,0.090909,0,0.81818
2250,0.18182,0,0,0.54545,0.27273
2251,0.72727,0,0,0,0.27273
2252,0.45455,0,0.090909,0.27273,0.18182
2253,0,0,0.090909,0.36364,0.54545
2254,0.63636,0,0.090909,0.090909,0.18182
2255,0,0,0.27273,0,0.72727
2256,0.63636,0,0,0.27273,0.090909
2257,0,0,0.18182,0,0.81818
2258,0.45455,0,0,0.27273,0.27273
2259,0.45455,0,0.090909,0.18182,0.27273
2260,0.45455,0,0,0.27273,0.27273
2261,0.54545,0,0,0.36364,0.090909
2262,0.72727,0,0,0.18182,0.090909
2263,0,0,0,0.45455,0.54545
2264,0,0.090909,0,0,0.90909
2265,0.090909,0,0.18182,0.36364,0.36364
2266,0.63636,0,0,0.090909,0.27273
2267,0.45455,0,0,0.36364,0.18182
2268,0.36364,0,0.36364,0,0.27273
2269,0,0,0.27273,0,0.72727
2270,0,0.090909,0,0,0.90909
2271,0.63636,0,0,0.27273,0.090909
2272,0,0,0,0,1
2273,0.63636,0,0,0.090909,0.27273
2274,0.63636,0,0,0.27273,0.090909
2275,0.72727,0,0,0,0.27273
2276,0,0,0.27273,0,0.72727
2277,0.72727,0,0.18182,0.090909,0
2278,0.72727,0,0,0,0.27273
2279,0,0,0.18182,0,0.81818
2280,0.27273,0,0.090909,0,0.63636
2281,0.54545,0,0.090909,0.090909,0.27273
2282,0.81818,0,0,0.18182,0
2283,0.45455,0,0.090909,0.27273,0.18182
2284,0.72727,0,0,0.090909,0.18182
2285,0.54545,0,0,0.27273,0.18182
2286,0.63636,0,0,0.27273,0.090909
2287,0,0,0.45455,0,0.54545
2288,0.63636,0,0,0.090909,0.27273
2289,0,0,0,0.36364,0.63636
2290,0.63636,0,0,0.27273,0.090909
2291,0.45455,0,0,0.27273,0.27273
2292,0,0,0.18182,0.63636,0.18182
2293,0.90909,0,0,0,0.090909
2294,0.54545,0,0,0.18182,0.27273
2295,0.54545,0,0.090909,0.18182,0.18182
2296,0.36364,0,0.090909,0.090909,0.45455
2297,0.54545,0,0,0,0.45455
2298,0.090909,0,0.090909,0.18182,0.63636
2299,0.45455,0,0.090909,0.36364,0.090909
2300,0.54545,0,0.090909,0.18182,0.18182
2301,0.54545,0,0.090909,0.18182,0.18182
2302,0.72727,0,0,0,0.27273
2303,0,0,0.18182,0.090909,0.72727
2304,0.36364,0,0.090909,0.36364,0.18182
2305,0.18182,0,0.090909,0.27273,0.45455
2306,0.72727,0,0.18182,0,0.090909
2307,0,0,0.18182,0.63636,0.18182
2308,0.72727,0,0.090909,0,0.18182
2309,0,0,0.090909,0,0.90909
2310,0,0,0.18182,0,0.81818
2311,0,0,0.090909,0,0.90909
2312,0,0,0,0.45455,0.54545
2313,0.63636,0,0,0.27273,0.090909
2314,0.54545,0.090909,0,0.27273,0.090909
2315,0.54545,0,0.090909,0.27273,0.090909
2316,0.090909,0,0,0.54545,0.36364
2317,0,0,0,0,1
2318,0.72727,0,0,0.090909,0.18182
2319,0,0,0,0,1
2320,0,0,0.27273,0.18182,0.54545
2321,0.63636,0,0.090909,0.090909,0.18182
2322,0.45455,0,0.090909,0.36364,0.090909
2323,0.72727,0,0,0.090909,0.18182
2324,0.36364,0,0,0.54545,0.090909
2325,0,0,0.090909,0,0.90909
2326,0.18182,0,0,0.54545,0.27273
2327,0,0.090909,0.090909,0,0.81818
2328,0.63636,0,0.090909,0.18182,0.090909
2329,0.81818,0,0.090909,0.090909,0
2330,0.54545,0,0,0.18182,0.27273
2331,0.36364,0,0,0.36364,0.27273
2332,0.54545,0,0,0.36364,0.090909
2333,0.45455,0,0.090909,0.27273,0.18182
2334,0.18182,0,0.090909,0.45455,0.27273
2335,0.72727,0,0,0.090909,0.18182
2336,0.45455,0,0.090909,0.36364,0.090909
2337,0.72727,0,0,0.27273,0
2338,0,0,0.090909,0,0.90909
2339,0.54545,0,0,0.18182,0.27273
2340,0.63636,0,0.18182,0,0.18182
2341,0.63636,0,0,0.18182,0.18182
2342,0.54545,0,0.090909,0.27273,0.090909
2343,0.27273,0,0.090909,0.090909,0.54545
2344,0.54545,0,0,0.27273,0.18182
2345,0.45455,0,0,0.36364,0.18182
2346,0,0,0.27273,0,0.72727
2347,0,0,0.18182,0.63636,0.18182
2348,0,0,0.18182,0,0.81818
2349,0,0,0.27273,0.18182,0.54545
2350,0,0.090909,0.090909,0,0.81818
2351,0,0,0,0,1
2352,0.45455,0,0,0.54545,0
2353,0.27273,0,0.090909,0.36364,0.27273
2354,0,0,0,0.090909,0.90909
2355,0.36364,0,0.090909,0.36364,0.18182
2356,0.45455,0,0.090909,0.18182,0.27273
2357,0.63636,0,0,0.090909,0.27273
2358,0,0,0,0,1
2359,0.90909,0,0,0,0.090909
2360,0.45455,0,0.18182,0.27273,0.090909
2361,0.45455,0,0,0.54545,0
2362,0.54545,0,0,0.18182,0.27273
2363,0.72727,0,0.18182,0,0.090909
2364,0.72727,0,0,0.090909,0.18182
2365,0.54545,0,0,0.18182,0.27273
2366,0.45455,0,0.090909,0.18182,0.27273
2367,0,0,0.090909,0.36364,0.54545
2368,0.81818,0,0,0,0.18182
2369,0.54545,0,0.090909,0.36364,0
2370,0.72727,0,0,0.27273,0
2371,0.63636,0,0,0,0.36364
2372,0.63636,0,0,0,0.36364
2373,0.18182,0,0.27273,0.090909,0.45455
2374,0.72727,0,0,0.27273,0
2375,0.54545,0,0,0.36364,0.090909
2376,0.27273,0,0.090909,0.45455,0.18182
2377,0.63636,0,0,0.18182,0.18182
2378,0.27273,0,0,0.54545,0.18182
2379,0.72727,0,0,0.27273,0
2380,0,0.090909,0,0,0.90909
2381,0.45455,0,0.090909,0.18182,0.27273
2382,0.18182,0,0.27273,0,0.54545
2383,0.27273,0,0,0.54545,0.18182
2384,0.54545,0,0,0.36364,0.090909
2385,0,0,0.090909,0,0.90909
2386,0.18182,0,0.090909,0.54545,0.18182
2387,0.72727,0,0,0,0.27273
2388,0.54545,0,0.090909,0.18182,0.18182
2389,0,0,0.18182,0,0.81818
2390,0.72727,0,0,0,0.27273
2391,0.36364,0,0,0.54545,0.090909
2392,0.90909,0,0,0,0.090909
2393,0.72727,0,0,0.27273,0
2394,0.36364,0,0,0.54545,0.090909
2395,0,0,0.27273,0,0.72727
2396,0.27273,0,0.090909,0.45455,0.18182
2397,0,0,0.090909,0,0.90909
2398,0,0.090909,0.27273,0,0.63636
2399,0.54545,0,0.090909,0.27273,0.090909
2400,0.72727,0,0,0,0.27273
2401,0.72727,0,0,0.27273,0
2402,0.72727,0,0.18182,0,0.090909
2403,0.72727,0,0,0.27273,0
2404,0.36364,0,0.090909,0.45455,0.090909
2405,0.54545,0,0,0.36364,0.090909
2406,0.72727,0,0,0,0.27273
2407,0.18182,0,0.090909,0.45455,0.27273
2408,0.36364,0,0.090909,0.36364,0.18182
2409,0,0,0.27273,0,0.72727
2410,0.63636,0,0.090909,0,0.27273
2411,0.45455,0,0,0.36364,0.18182
2412,0.45455,0,0,0.54545,0
2413,0,0,0.090909,0,0.90909
2414,0.54545,0,0,0.27273,0.18182
2415,0.63636,0,0,0.18182,0.18182
2416,0.63636,0,0,0.18182,0.18182
2417,0,0,0.36364,0,0.63636
2418,0,0,0.27273,0,0.72727
2419,0.54545,0,0,0.36364,0.090909
2420,0.27273,0,0.090909,0.27273,0.36364
2421,0.090909,0,0.090909,0,0.81818
2422,0.45455,0,0,0.45455,0.090909
2423,0.63636,0,0,0.18182,0.18182
2424,0.54545,0,0.090909,0.18182,0.18182
2425,0,0,0.18182,0.63636,0.18182
2426,0.45455,0,0,0.27273,0.27273
2427,0,0.090909,0.27273,0,0.63636
2428,0.63636,0,0,0.18182,0.18182
2429,0.45455,0,0.090909,0.27273,0.18182
2430,0.45455,0,0,0.27273,0.27273
2431,0.72727,0,0,0,0.27273
2432,0.63636,0,0,0.27273,0.090909
2433,0.72727,0,0,0.090909,0.18182
2434,0.18182,0,0.090909,0,0.72727
2435,0.72727,0,0,0.18182,0.090909
2436,0,0,0.27273,0,0.72727
2437,0.45455,0,0.18182,0,0.36364
2438,0.18182,0,0,0.45455,0.36364
2439,0.72727,0,0,0,0.27273
2440,0,0,0.090909,0.45455,0.45455
2441,0.45455,0,0,0.27273,0.27273
2442,0.45455,0,0,0.36364,0.18182
2443,0.27273,0,0,0,0.72727
2444,0.45455,0,0.090909,0.45455,0
2445,0,0,0.36364,0,0.63636
2446,0.36364,0,0,0.27273,0.36364
2447,0.63636,0,0.090909,0.090909,0.18182
2448,0.63636,0,0,0,0.36364
2449,0.90909,0,0,0,0.090909
2450,0.45455,0,0.090909,0.18182,0.27273
2451,0,0,0.090909,0.27273,0.63636
2452,0,0,0,0,1
2453,0,0,0.27273,0.27273,0.45455
2454,0.72727,0,0.090909,0.090909,0.090909
2455,0.72727,0,0.18182,0,0.090909
2456,0.54545,0,0,0.27273,0.18182
2457,0,0,0.090909,0,0.90909
2458,0.72727,0,0,0.27273,0
2459,0,0,0,0,1
2460,0.18182,0.090909,0.090909,0.45455,0.18182
2461,0.54545,0,0.090909,0.27273,0.090909
2462,0.45455,0,0,0.36364,0.18182
2463,0.72727,0,0,0.18182,0.090909
2464,0.63636,0,0.090909,0.090909,0.18182
2465,0.72727,0,0.18182,0,0.090909
2466,0.45455,0,0.18182,0.18182,0.18182
2467,0.63636,0,0.090909,0.090909,0.18182
2468,0,0.090909,0.090909,0,0.81818
2469,0.54545,0,0,0.45455,0
2470,0.36364,0,0.090909,0.27273,0.27273
2471,0.63636,0,0,0.27273,0.090909
2472,0.63636,0,0.090909,0,0.27273
2473,0.72727,0,0,0,0.27273
2474,0.27273,0,0.090909,0.36364,0.27273
2475,0.45455,0,0,0.27273,0.27273
2476,0.090909,0.090909,0.18182,0,0.63636
2477,0.090909,0,0.090909,0.63636,0.18182
2478,0,0,0.27273,0,0.72727
2479,0.54545,0,0,0.27273,0.18182
2480,0.81818,0,0,0.090909,0.090909
2481,0.63636,0,0,0.27273,0.090909
2482,0.36364,0,0.090909,0,0.54545
2483,0.54545,0,0.090909,0.18182,0.18182
2484,0,0.090909,0.090909,0,0.81818
2485,0.36364,0,0.090909,0.36364,0.18182
2486,0.72727,0,0.18182,0.090909,0
2487,0.54545,0,0,0.45455,0
2488,0.63636,0,0,0.27273,0.090909
2489,0,0.090909,0.18182,0,0.72727
2490,0.72727,0,0,0,0.27273
2491,0.45455,0,0.090909,0.27273,0.18182
2492,0.54545,0,0.090909,0.18182,0.18182
2493,0,0,0.18182,0.63636,0.18182
2494,0,0,0,0,1
2495,0.63636,0,0.090909,0.090909,0.18182
2496,0.36364,0,0.090909,0.27273,0.27273
2497,0.36364,0,0.090909,0.27273,0.27273
2498,0,0,0,0,1
2499,0.090909,0,0,0,0.90909
2500,0,0.090909,0.090909,0,0.81818
2501,0.45455,0,0.090909,0.45455,0
2502,0.63636,0,0,0.27273,0.090909
2503,0.45455,0,0,0.45455,0.090909
2504,0.63636,0,0,0.18182,0.18182
2505,0.81818,0,0,0.18182,0
2506,0.72727,0,0,0.27273,0
2507,0,0,0,0,1
2508,0.54545,0,0,0.18182,0.27273
2509,0,0,0.27273,0,0.72727
2510,0.54545,0,0.090909,0.090909,0.27273
2511,0.36364,0,0,0.54545,0.090909
2512,0.45455,0,0,0.45455,0.090909
2513,0,0,0.27273,0,0.72727
2514,0,0,0.090909,0,0.90909
2515,0.72727,0,0.18182,0,0.090909
2516,0.36364,0,0,0.54545,0.090909
2517,0,0,0.45455,0.18182,0.36364
2518,0.63636,0,0,0.27273,0.090909
2519,0,0,0.27273,0.18182,0.54545
2520,0.45455,0,0,0.27273,0.27273
2521,0.45455,0,0,0.27273,0.27273
2522,0.18182,0,0.090909,0.45455,0.27273
2523,0.54545,0,0.090909,0.27273,0.090909
2524,0,0,0.090909,0.63636,0.27273
2525,0,0,0,0.36364,0.63636
2526,0.72727,0,0,0,0.27273
2527,0.72727,0,0.18182,0,0.090909
2528,0.63636,0,0,0.27273,0.090909
2529,0.45455,0,0,0.45455,0.090909
2530,0,0,0.090909,0,0.90909
2531,0,0,0.27273,0,0.72727
2532,0,0,0.18182,0,0.81818
2533,0.72727,0,0.090909,0,0.18182
2534,0,0.090909,0.090909,0.18182,0.63636
2535,0.090909,0,0,0.54545,0.36364
2536,0.27273,0,0.090909,0.36364,0.27273
2537,0,0,0,0.63636,0.36364
2538,0.18182,0,0.27273,0.18182,0.36364
2539,0.18182,0,0.090909,0,0.72727
2540,0,0.090909,0.18182,0.090909,0.63636
2541,0.72727,0,0,0.090909,0.18182
2542,0.63636,0,0.090909,0.090909,0.18182
2543,0.36364,0,0,0.27273,0.36364
2544,0.54545,0,0.090909,0.27273,0.090909
2545,0.27273,0,0.090909,0.45455,0.18182
2546,0,0,0.27273,0,0.72727
2547,0.27273,0,0.090909,0.45455,0.18182
2548,0.63636,0,0.090909,0.090909,0.18182
2549,0.36364,0,0.090909,0.27273,0.27273
2550,0.090909,0,0.18182,0.27273,0.45455
2551,0.45455,0,0,0.27273,0.27273
2552,0,0,0.090909,0,0.90909
2553,0.54545,0,0.090909,0.18182,0.18182
2554,0.72727,0,0,0.090909,0.18182
2555,0.54545,0,0,0.45455,0
2556,0,0,0.090909,0,0.90909
2557,0.54545,0,0.090909,0.27273,0.090909
2558,0.72727,0,0.090909,0.18182,0
2559,0.36364,0,0,0.45455,0.18182
2560,0.54545,0,0,0.36364,0.090909
2561,0.27273,0,0.090909,0.54545,0.090909
2562,0.45455,0,0,0.27273,0.27273
2563,0.63636,0,0,0.27273,0.090909
2564,0.63636,0,0,0,0.36364
2565,0.63636,0,0,0.090909,0.27273
2566,0.18182,0,0.090909,0.27273,0.45455
2567,0,0,0,0.63636,0.36364
2568,0.54545,0,0.090909,0.18182,0.18182
2569,0.63636,0,0,0.27273,0.090909
2570,0.54545,0,0,0,0.45455
2571,0.63636,0,0.090909,0.090909,0.18182
2572,0.36364,0,0,0.54545,0.090909
2573,0.36364,0,0,0.54545,0.090909
2574,0.81818,0,0.090909,0,0.090909
2575,0.090909,0,0.18182,0.36364,0.36364
2576,0,0,0,0,1
2577,0.36364,0,0,0.54545,0.090909
2578,0.45455,0,0,0.36364,0.18182
2579,0.45455,0,0,0.36364,0.18182
2580,0.72727,0,0,0.090909,0.18182
2581,0.54545,0,0.090909,0.18182,0.18182
2582,0.36364,0,0,0.54545,0.090909
2583,0.72727,0,0,0.090909,0.18182
2584,0.45455,0,0,0.45455,0.090909
2585,0.45455,0,0.090909,0.36364,0.090909
2586,0.81818,0,0,0.18182,0
2587,0,0,0.27273,0.18182,0.54545
2588,0.27273,0,0.090909,0,0.63636
2589,0.81818,0,0,0.090909,0.090909
2590,0,0,0,0,1
2591,0.63636,0,0.090909,0.090909,0.18182
2592,0.72727,0,0,0.090909,0.18182
2593,0,0,0.090909,0,0.90909
2594,0,0.090909,0.090909,0,0.81818
2595,0.54545,0,0,0.090909,0.36364
2596,0.18182,0.090909,0.090909,0,0.63636
2597,0.45455,0,0,0.18182,0.36364
2598,0.45455,0,0,0.45455,0.090909
2599,0.45455,0,0.090909,0.45455,0
2600,0.72727,0,0,0,0.27273
2601,0.27273,0,0,0.54545,0.18182
2602,0.27273,0,0.090909,0,0.63636
2603,0,0,0.27273,0,0.72727
2604,0.18182,0,0,0.54545,0.27273
2605,0.90909,0,0.090909,0,0
2606,0,0,0,0.63636,0.36364
2607,0.45455,0,0,0.27273,0.27273
2608,0.72727,0,0,0.27273,0
2609,0.18182,0,0.090909,0.54545,0.18182
2610,0.45455,0,0,0.27273,0.27273
2611,0.27273,0,0,0.54545,0.18182
2612,0.45455,0,0.18182,0.27273,0.090909
2613,0.45455,0,0,0.36364,0.18182
2614,0.63636,0,0,0.27273,0.090909
2615,0.63636,0,0,0.18182,0.18182
2616,0.45455,0,0.090909,0.18182,0.27273
2617,0,0,0.18182,0.63636,0.18182
2618,0.72727,0,0,0.090909,0.18182
2619,0.72727,0,0.18182,0,0.090909
2620,0.45455,0,0.090909,0.36364,0.090909
2621,0,0,0.090909,0,0.90909
2622,0.45455,0,0,0.27273,0.27273
2623,0.54545,0,0,0.27273,0.18182
2624,0.63636,0,0.090909,0.090909,0.18182
2625,0.18182,0,0.18182,0.54545,0.090909
2626,0,0,0.090909,0,0.90909
2627,0.63636,0,0.090909,0.090909,0.18182
2628,0.54545,0,0,0.18182,0.27273
2629,0.63636,0,0,0,0.36364
2630,0.90909,0,0,0,0.090909
2631,0.54545,0,0,0.36364,0.090909
2632,0.45455,0,0.090909,0.18182,0.27273
2633,0,0,0.090909,0,0.90909
2634,0.18182,0.090909,0,0.54545,0.18182
2635,0.54545,0,0,0.27273,0.18182
2636,0.63636,0,0,0.27273,0.090909
2637,0.72727,0,0,0.27273,0
2638,0.81818,0,0,0,0.18182
2639,0.45455,0,0.090909,0.27273,0.18182
2640,0.54545,0,0,0.36364,0.090909
2641,0.45455,0,0.090909,0.36364,0.090909
2642,0,0,0.18182,0.45455,0.36364
2643,0,0,0.090909,0.090909,0.81818
2644,0.72727,0,0,0.090909,0.18182
2645,0.54545,0,0,0.45455,0
2646,0,0.090909,0,0,0.90909
2647,0,0,0.090909,0,0.90909
2648,0,0,0.18182,0,0.81818
2649,0.90909,0.090909,0,0,0
2650,0,0,0,0,1
2651,0.54545,0,0.090909,0.18182,0.18182
2652,0,0,0.18182,0,0.81818
2653,0.45455,0,0.090909,0.18182,0.27273
2654,0.18182,0,0.090909,0.45455,0.27273
2655,0,0,0.090909,0,0.90909
2656,0.45455,0,0,0.54545,0
2657,0.63636,0,0.18182,0,0.18182
2658,0,0,0.18182,0.63636,0.18182
2659,0,0,0.18182,0,0.81818
2660,0.63636,0,0,0.18182,0.18182
2661,0,0,0.090909,0.090909,0.81818
2662,0.36364,0,0.090909,0.090909,0.45455
2663,0.27273,0,0.090909,0.27273,0.36364
2664,0.27273,0,0,0.54545,0.18182
2665,0.090909,0,0,0.45455,0.45455
2666,0.36364,0,0.18182,0.27273,0.18182
2667,0.27273,0,0.090909,0.45455,0.18182
2668,0.27273,0,0.090909,0.45455,0.18182
2669,0.45455,0,0.090909,0.18182,0.27273
2670,0.63636,0,0,0.18182,0.18182
2671,0.81818,0,0,0.090909,0.090909
2672,0.63636,0,0,0,0.36364
2673,0.63636,0,0,0.27273,0.090909
2674,0.45455,0,0.090909,0.36364,0.090909
2675,0,0,0.27273,0,0.72727
2676,0,0,0,0,1
2677,0.63636,0,0.18182,0,0.18182
2678,0,0,0.090909,0,0.90909
2679,0.18182,0,0.090909,0.54545,0.18182
2680,0,0,0,0,1
2681,0,0.090909,0.090909,0,0.81818
2682,0,0,0.27273,0,0.72727
2683,0.54545,0,0.090909,0.18182,0.18182
2684,0.54545,0,0,0.36364,0.090909
2685,0.72727,0,0,0.090909,0.18182
2686,0.18182,0,0.090909,0.27273,0.45455
2687,0.090909,0,0.18182,0.36364,0.36364
2688,0.81818,0,0,0.18182,0
2689,0.27273,0,0,0.63636,0.090909
2690,0,0.090909,0,0,0.90909
2691,0,0,0.18182,0.45455,0.36364
2692,0.45455,0,0.090909,0.27273,0.18182
2693,0.63636,0,0,0.27273,0.090909
