ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2297,0.0508477,0.00165417,0.178,0.134934,0.554802
2298,0.000100055,0.00142975,0.0968541,0.0976391,0.663877
2299,0.00354424,0.00642593,0.00601738,0.00463154,0.995043
2300,0.0618106,2.76221e-05,0.0474311,0.0093368,0.638777
2301,0.000111109,0.00176371,0.102123,0.0919515,0.650025
2302,0.00312711,0.00619854,0.10493,0.859925,0.101867
2303,0.000102998,0.00178688,0.0841137,0.0986584,0.656839
2304,0.883162,0.000332997,0.0117307,0.0469571,0.121717
2305,0.000207987,0.00545033,0.0617951,0.00159936,0.998603
2306,0.0169221,0.00129045,0.00770787,0.000780383,0.986051
2307,0.0143797,0.445691,0.110165,0.0601039,0.990927
2308,0.0112236,0.479486,0.158811,0.0763528,0.990742
2309,0.901856,0.000336968,0.0128456,0.0392893,0.117104
2310,0.000175077,0.00148468,0.069422,0.0655899,0.620257
2311,0.0975153,0.00078566,0.000311561,0.0891895,0.711679
2312,0.000240664,0.00239063,0.0396463,0.0500137,0.615314
2313,0.0863414,0.00196058,0.072953,0.0933337,0.497631
2314,0.0143728,0.00103278,0.00773472,0.000881327,0.986963
2315,1.18331e-06,0.00899537,0.00881094,0.00803498,0.997816
2316,0.743003,0.00375506,0.00856888,0.00650434,0.25451
2317,0.0205724,0.0105926,0.0132713,0.533953,0.0789773
2318,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2319,0.000225717,0.00174352,0.0337519,0.0495716,0.647499
2320,9.83919e-05,0.026635,0.0168386,0.0970124,0.738898
2321,0.0754625,0.000793447,0.000426881,0.0918643,0.717125
2322,0.0181366,0.000661089,0.00511497,0.000898063,0.987417
2323,0.134208,0.00136954,0.0872697,0.056046,0.520411
2324,0.00023211,0.00616404,0.0460184,0.00180662,0.998203
2325,0.0214553,0.003468,0.411736,0.236922,0.591719
2326,0.00128954,0.000275595,0.00323574,0.0118136,0.994972
2327,0.000808542,0.00540918,0.0135786,0.0127126,0.996634
2328,0.000190693,0.00169446,0.0681113,0.0632478,0.598494
2329,0.00441811,0.000706518,0.744781,0.580999,0.64957
2330,0.0526547,0.00144449,0.207009,0.125741,0.568585
2331,2.63237e-05,0.00630867,0.00979898,0.556556,0.136985
2332,3.73323e-05,0.0218643,0.0440255,0.205711,0.759892
2333,9.64375e-05,0.0016373,0.081691,0.105025,0.651271
2334,0.0440431,0.000944717,0.265922,0.00848185,0.699246
2335,0.0159225,0.497969,0.116204,0.0565302,0.990359
2336,0.000306916,0.00442304,0.035693,0.0301057,0.996989
2337,3.65641e-05,0.00407576,0.00151852,0.278831,0.752409
2338,9.92246e-07,0.0074284,0.00903205,0.0102846,0.998058
2339,1.10302e-06,0.00541848,0.00795398,0.0107864,0.997966
2340,0.0366005,0.00121438,0.00228298,0.0083728,0.975676
2341,0.000257547,3.27172e-05,0.0101971,0.0554131,0.623131
2342,1.84684e-08,0.00178473,0.278088,0.332583,0.998728
2343,0.000187069,0.00595879,0.0614672,0.00264767,0.998046
2344,0.13419,0.00201807,0.0438955,0.0748146,0.466463
2345,0.56661,0.688433,0.530163,0.572303,0.402191
2346,0.0207511,0.0143974,0.0174416,0.078814,0.106841
2347,0.63113,0.758688,0.165437,0.389851,0.382277
2348,0.000705656,0.0087308,0.0139167,0.0135801,0.996201
2349,4.78816e-05,0.00159771,0.132576,0.0119236,0.752874
2350,0.0253184,0.00741802,0.010367,0.41432,0.108118
2351,0.826993,0.000165578,0.000105225,0.00613165,0.344555
2352,0.00126018,0.00912511,0.00882782,0.0118316,0.99663
2353,0.0199203,0.00135167,0.367996,0.273264,0.582229
2354,8.2827e-07,0.00862603,0.0127706,0.0124449,0.998002
2355,0.000651661,0.00858809,0.0150777,0.0145837,0.996236
2356,0.117348,0.0625537,0.014897,0.0572354,0.616424
2357,5.39947e-05,0.0102139,0.004667,0.333212,0.135508
2358,3.66884e-05,0.00205788,0.176003,0.213317,0.690061
2359,0.000263679,0.0129253,0.0206939,0.0626407,0.740933
2360,0.000213745,0.00208042,0.0417679,0.0533956,0.637603
2361,1.33349e-06,0.0092204,0.00780729,0.00721492,0.997786
2362,0.367709,0.000269219,0.0460082,0.0226175,0.150311
2363,0.0123646,0.00122182,0.488438,0.368611,0.595765
2364,0.0241764,8.36072e-05,0.775389,0.896082,0.219817
2365,1.23394e-06,0.00427887,0.00525932,0.0108638,0.997937
2366,4.86225e-05,0.00829321,0.00440156,0.348102,0.142871
2367,1.74303e-07,0.00517901,0.0510342,0.0479809,0.998411
2368,0.00034841,0.00587552,0.0370442,0.000890219,0.998445
2369,6.01022e-05,0.00790302,0.0749224,0.199115,0.780891
2370,0.710286,0.144532,0.37187,0.324467,0.291118
2371,0.0421277,0.000935609,0.275281,0.00884409,0.700373
2372,0.000164694,0.0109042,0.0300144,0.0937738,0.745157
2373,0.133491,0.00183863,0.0644783,0.0543854,0.544823
2374,0.00101191,0.0282651,0.0136833,0.0121913,0.997096
2375,0.00011636,0.00216384,0.0532303,0.101149,0.596166
2376,0.0331023,0.00130573,0.299752,0.182543,0.582246
2377,0.014835,0.411744,0.100607,0.0757171,0.990794
2378,0.0433467,0.00122971,0.260994,0.0082226,0.715381
2379,0.964447,0.000859149,0.00418618,0.0291652,0.0166659
2380,0.00507434,2.64805e-05,0.416397,0.73004,0.534263
2381,0.125004,0.0107833,0.042799,0.0811301,0.667869
2382,0.0159356,0.00127413,0.00819952,0.000824837,0.986148
2383,0.0183149,9.36444e-06,0.318471,0.290379,0.611673
2384,0.000907192,0.00690279,0.0111664,0.00845664,0.997069
2385,0.0800142,0.00182989,0.116652,0.0912917,0.540951
2386,0.629673,0.000544813,0.0309531,0.0194928,0.347675
2387,0.0035864,0.000962339,0.839279,0.0896413,0.706281
2388,0.0111693,0.00105269,0.606906,0.432669,0.511841
2389,4.38007e-06,0.00708887,0.00430653,0.00506079,0.996668
2390,0.279723,0.00283671,0.151574,0.039928,0.16952
2391,0.0720146,0.00172472,0.101276,0.0904234,0.594913
2392,0.00025896,0.00637466,0.0448826,0.00197201,0.997972
2393,0.142977,0.0018694,0.0597445,0.0507838,0.542543
2394,0.0120801,0.000851682,0.00792905,0.00113037,0.988393
2395,0.0484509,0.0019408,0.194971,0.00994916,0.636177
2396,6.79414e-07,0.00489986,0.0129768,0.016648,0.998076
2397,1.59421e-06,0.00793159,0.00713469,0.0093678,0.997493
2398,0.0465374,0.0071645,0.101818,0.185292,0.705136
2399,0.000167205,0.00197667,0.053036,0.0658556,0.644127
2400,0.0003467,0.00572163,0.0618499,0.0671882,0.164183
2401,9.55556e-05,0.00190358,0.0745115,0.0980209,0.686392
2402,0.0002684,0.00334429,0.0183325,0.0499049,0.623717
2403,7.45111e-05,0.00148386,0.123085,0.0069835,0.787281
2404,4.27356e-05,0.00697536,0.00599869,0.447013,0.130508
2405,0.000111109,0.00176371,0.102123,0.0919515,0.650025
2406,0.000316893,0.00925551,0.0461349,0.00128254,0.997843
2407,0.000677161,0.0040477,0.0348535,0.00100291,0.997796
2408,3.79633e-05,0.00116825,0.22382,0.206879,0.688359
2409,0.000135932,0.0159981,0.032893,0.126012,0.696836
2410,0.0187671,0.000348692,0.00779002,0.00257892,0.979218
2411,0.00646051,0.00223162,0.00842552,0.577042,0.718523
2412,0.0418451,0.00140826,0.22658,0.00891138,0.703845
2413,1.11818e-06,0.00761454,0.00800342,0.00923711,0.998031
2414,0.000627526,0.000749348,0.942306,0.326604,0.781263
2415,0.00702337,0.0572044,0.222491,0.0411774,0.802342
2416,0.00212655,0.00176068,0.93201,0.830808,0.218033
2417,1.01593e-06,0.000972414,0.893412,0.895541,0.708321
2418,0.00107588,0.000143937,0.0154739,2.05308e-05,0.997394
2419,0.0134204,0.00130914,0.362642,0.374301,0.553347
2420,1.11818e-06,0.00761454,0.00800342,0.00923711,0.998031
2421,0.12373,0.00202423,0.0745303,0.0607731,0.527036
2422,0.850341,0.000313746,0.0156359,0.0600144,0.125283
2423,8.5188e-07,0.00394051,0.88043,0.924239,0.847183
2424,0.000281156,0.0064703,0.0524948,0.00186926,0.997718
2425,1.50104e-05,0.00379645,0.00401756,0.474219,0.756331
2426,0.0827673,0.00159797,0.137333,0.0847802,0.554819
2427,0.000898148,0.00898133,0.0108168,0.0081493,0.997286
2428,0.000907192,0.00690279,0.0111664,0.00845664,0.997069
2429,1.00747e-06,0.0059658,0.00513582,0.0175785,0.99782
2430,0.00144586,0.00636147,0.00823187,0.00663599,0.996344
2431,0.129102,0.0765309,0.012225,0.0865482,0.704793
2432,7.8927e-05,0.0205613,0.071683,0.0105517,0.848092
2433,0.000576824,0.00278792,0.0286838,0.00270791,0.996579
2434,0.0704213,0.0331125,0.0274977,0.00842637,0.856744
2435,0.000230212,0.0068055,0.981404,0.978537,0.778856
2436,0.000907192,0.00690279,0.0111664,0.00845664,0.997069
2437,0.141457,0.0024884,0.0585794,0.0649984,0.47075
2438,7.47546e-06,0.00605416,0.0319459,0.743219,0.176048
2439,2.45997e-05,0.00638172,0.212417,0.356691,0.794557
2440,0.0488116,0.00103381,0.000967553,0.0110952,0.971889
2441,0.108964,0.00145185,0.0688252,0.0644688,0.563604
2442,0.0131812,0.00140728,0.013847,0.00111554,0.982212
2443,1.19013e-06,0.000375727,0.0224151,0.851992,0.877243
2444,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2445,0.000360054,0.0146573,0.038364,0.000953499,0.998342
2446,0.000218119,0.0224891,0.0073924,0.056813,0.713861
2447,9.20571e-06,0.02456,0.15186,0.643504,0.863952
2448,0.000268004,0.00429021,0.535521,0.983626,0.124222
2449,0.0160154,0.000872476,0.00403673,0.00156606,0.985912
2450,0.420632,0.00106624,0.00350659,0.0461399,0.027141
2451,0.000791325,0.00541018,0.00957535,0.96076,0.170777
2452,0.000222428,0.00209774,0.0401709,0.0515971,0.636541
2453,0.00134537,0.00725,0.00956497,0.00827432,0.996251
2454,0.0120801,0.000851682,0.00792905,0.00113037,0.988393
2455,0.0552751,0.000992979,0.221093,0.00683888,0.693415
2456,0.0113334,0.395404,0.119449,0.0800612,0.991986
2457,4.04437e-05,0.0119263,0.0783658,0.019709,0.864815
2458,0.000107092,0.00201964,0.0862138,0.0989542,0.637184
2459,8.87206e-06,0.000862792,0.559753,0.493999,0.723166
2460,0.0525788,1.04423e-05,0.144343,0.00723043,0.721228
2461,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2462,0.000102998,0.00178688,0.0841137,0.0986584,0.656839
2463,7.27935e-05,0.00210869,0.1044,0.00692219,0.793039
2464,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2465,0.395847,0.720145,0.345548,0.604324,0.408752
2466,0.000239224,1.68574e-05,0.0296387,0.0505994,0.641742
2467,0.000252964,0.00184983,0.0393247,0.0500693,0.595782
2468,1.00747e-06,0.0059658,0.00513582,0.0175785,0.99782
2469,5.27255e-05,0.0251134,0.0402787,0.00924376,0.84355
2470,3.80862e-07,0.00632342,0.030114,0.00108444,0.99897
2471,3.5878e-05,0.0234189,0.00915769,0.390491,0.147035
2472,2.53233e-05,0.00796591,0.187633,0.359338,0.789387
2473,0.0609126,0.367359,0.0306978,0.0311315,0.987773
2474,0.000149068,0.0048342,0.614165,0.989641,0.145329
2475,0.000252334,0.00756205,0.0496846,0.00172379,0.998093
2476,0.000897802,0.00666642,0.0143894,0.0119068,0.996422
2477,1.50104e-05,0.00379645,0.00401756,0.474219,0.756331
2478,2.00608e-06,0.00233659,0.872506,0.693465,0.998477
2479,0.0571211,0.00111865,0.00167905,0.00657008,0.969826
2480,0.000255119,0.00639757,0.0464249,0.0270383,0.997339
2481,0.0102489,0.438677,0.162122,0.105913,0.990738
2482,0.000239943,0.00207054,0.049278,0.0479194,0.629551
2483,5.19302e-05,0.00904537,0.00454344,0.332474,0.145911
2484,0.000275509,0.00220966,0.00307852,0.0091535,0.703958
2485,0.000107847,0.00134207,0.108996,0.0982744,0.633337
2486,0.0132926,0.476263,0.157822,0.07243,0.988182
2487,4.292e-07,0.00648205,0.0267493,0.000973064,0.998956
2488,0.15252,0.00184515,0.0729518,0.0471612,0.535065
2489,0.12373,0.00202423,0.0745303,0.0607731,0.527036
2490,0.0163526,0.00723489,0.0170162,0.649528,0.0758802
2491,0.015125,0.00104399,0.00733952,0.00084089,0.986886
2492,0.00129335,0.00905382,0.0100052,0.00761026,0.996427
2493,0.000252964,0.00184983,0.0393247,0.0500693,0.595782
2494,0.000176773,0.00171673,0.0557277,0.0680179,0.605703
2495,0.00963315,0.00094917,0.0116469,0.0012724,0.987551
2496,0.00958226,0.0189039,0.0532691,0.15989,0.987709
2497,0.0700484,0.00131239,0.108099,0.0966524,0.577305
2498,0.000113985,0.0036167,0.0653344,0.993021,0.204818
2499,0.15482,0.00177073,0.049711,0.0472871,0.531854
2500,1.11818e-06,0.00761454,0.00800342,0.00923711,0.998031
2501,1.47961e-07,0.0070508,0.0805318,0.0521826,0.998194
2502,5.3292e-06,0.00478141,0.489855,0.691661,0.824981
2503,0.0486284,0.000969683,0.00471048,0.00059871,0.979371
2504,0.000199536,0.0122036,0.0273194,0.0792536,0.747061
2505,0.000291817,0.00653457,0.0399356,0.00176964,0.997944
2506,0.00115519,0.00911795,0.0112424,0.00616275,0.996784
2507,0.111891,0.00190792,0.0643023,0.0601758,0.581368
2508,0.127496,0.00176357,0.0676572,0.0763757,0.523305
2509,0.000220266,0.00985909,0.0891179,0.00202544,0.997275
2510,0.0159225,0.497969,0.116204,0.0565302,0.990359
2511,0.000102998,0.00178688,0.0841137,0.0986584,0.656839
2512,0.06786,0.00167971,0.15768,0.115276,0.48944
2513,0.76655,3.76195e-06,0.0381863,0.00593176,0.197006
2514,0.000206675,0.00153692,0.0592465,0.0569385,0.615736
2515,0.647218,0.00163253,0.00132807,0.311566,0.0122517
2516,1.65539e-05,3.57843e-05,0.159366,0.550823,0.604539
2517,3.46511e-06,0.000881147,0.745405,0.704205,0.738981
2518,0.000223379,0.00168351,0.0432089,0.0686352,0.600598
2519,0.00025044,0.00241054,0.0381272,0.0483233,0.614226
2520,0.0341704,0.0262334,0.00950598,0.377834,0.084168
2521,0.841771,0.000287446,0.0151529,0.0640644,0.122611
2522,1.32078e-06,0.00795066,0.00941846,0.00977409,0.997508
2523,0.000167205,0.00197667,0.053036,0.0658556,0.644127
2524,8.94022e-06,0.000881678,0.435466,0.525616,0.712391
2525,0.00204225,0.00423543,0.0281336,0.0120009,0.204597
2526,0.0138067,0.00105746,0.00814961,0.00102903,0.987624
2527,0.000289162,0.00908184,0.0504283,0.00139362,0.997866
2528,0.00892993,0.420999,0.168373,0.0901209,0.991414
2529,0.000311779,0.00592809,0.0417498,0.00110791,0.998536
2530,0.0097831,0.00138889,0.00670821,0.00224541,0.990109
2531,0.0863414,0.00196058,0.072953,0.0933337,0.497631
2532,3.45066e-05,0.008077,0.00918387,0.417053,0.14916
2533,0.128077,0.00262891,0.0537582,0.0667814,0.505381
2534,0.135011,0.0121335,0.0323807,0.0923105,0.6103
2535,0.0217155,0.051661,0.0907406,0.0186166,0.733767
2536,0.0449438,0.00170293,0.197129,0.0102779,0.656895
2537,0.00107572,0.00722937,0.0102303,0.00873193,0.996669
2538,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2539,0.0243765,0.00389568,0.00214339,0.296036,0.66562
2540,1.58907e-06,0.00584496,0.00549331,0.00776688,0.997879
2541,0.174825,0.0019648,0.0474272,0.041288,0.535691
2542,0.000242484,0.00749992,0.0516394,0.00178715,0.998102
2543,1.55255e-05,0.000895956,0.469348,0.387754,0.683572
2544,7.92593e-06,9.06863e-05,0.00142379,5.989e-05,0.997588
2545,0.000847351,0.00744955,0.0210418,0.0288103,0.167256
2546,0.513564,0.00104455,0.00247252,0.409097,0.0145375
2547,0.133977,0.00748102,0.0236365,0.0807223,0.671389
2548,0.0128027,0.447563,0.123705,0.0741454,0.991464
2549,0.12373,0.00202423,0.0745303,0.0607731,0.527036
2550,9.25617e-07,0.00854974,0.0112927,0.010022,0.997877
2551,0.000159582,1.54914e-05,0.0441369,0.071474,0.652413
2552,0.0171207,0.408483,0.101701,0.0769029,0.989737
2553,0.000173852,0.00223409,0.0544062,0.0660602,0.624159
2554,0.0429828,1.09776e-05,0.00100514,0.00899601,0.836406
2555,0.405602,0.00784485,0.026506,0.0245146,0.1364
2556,0.095521,0.000218501,0.038954,0.0937317,0.547811
2557,0.0531142,0.00322989,0.218726,0.121743,0.546526
2558,0.0283109,0.0212615,0.012771,0.369511,0.103675
2559,0.0241451,0.00364294,0.497526,0.355064,0.169645
2560,0.00034841,0.00587552,0.0370442,0.000890219,0.998445
2561,1.24173e-06,0.00937953,0.00848422,0.00864968,0.997907
2562,0.00152732,0.00545694,0.855752,0.87363,0.71333
2563,0.0358413,0.00197478,0.187613,0.199456,0.544902
2564,0.0800142,0.00182989,0.116652,0.0912917,0.540951
2565,2.00608e-06,0.00233659,0.872506,0.693465,0.998477
2566,0.000208706,0.0260543,0.0093195,0.0609797,0.686919
2567,0.000285094,0.00634086,0.041215,0.021837,0.997173
2568,0.0456195,0.00155909,0.155965,0.133712,0.608315
2569,0.0967764,0.00473752,0.316004,0.15136,0.0986289
2570,0.000221235,0.0303262,0.00505993,0.0846702,0.686421
2571,0.160463,0.00274569,0.042926,0.0438736,0.546596
2572,0.000651661,0.00858809,0.0150777,0.0145837,0.996236
2573,0.111891,0.00190792,0.0643023,0.0601758,0.581368
2574,7.48192e-06,1.89186e-05,0.671976,0.591049,0.680354
2575,1.28301e-07,0.00267219,0.0505827,0.0789784,0.99841
2576,5.70139e-07,0.00773375,0.0183849,0.0154747,0.997992
2577,0.000859108,0.0082284,0.0138956,0.00913948,0.99694
2578,0.0193987,0.00114947,0.538331,0.312441,0.490342
2579,1.23139e-06,0.00906977,0.00846293,0.00775184,0.997806
2580,0.0216071,0.00144826,0.257599,0.27813,0.539488
2581,9.66949e-05,0.00251803,0.0735903,0.101111,0.665648
2582,0.00461731,0.00558924,0.00756293,0.00537841,0.213243
2583,0.0127726,0.00958354,0.021579,0.640139,0.0831419
2584,0.0468868,0.00149797,0.00204767,0.00607061,0.972469
2585,0.276694,0.0160587,0.0844952,0.00201354,0.211515
2586,0.015125,0.00104399,0.00733952,0.00084089,0.986886
2587,0.000355185,0.00488747,0.0396935,0.00133804,0.998271
2588,1.38767e-06,0.00929665,0.00749862,0.00696047,0.997776
2589,0.0195286,0.000788001,0.00571571,0.000868697,0.985521
2590,0.000227232,0.00613695,0.0469796,0.00184174,0.998207
2591,0.317905,4.92398e-05,0.0457083,0.04143,0.116976
2592,0.100668,0.0524673,0.0118233,0.114954,0.740654
2593,0.000274159,0.0145877,0.0212473,0.062836,0.724071
2594,2.35297e-05,0.00778868,0.332595,0.187353,0.997856
2595,0.0354464,1.18525e-05,0.00112304,0.185298,0.737471
2596,0.000714495,0.00656918,0.0142069,0.0104841,0.997148
2597,0.00011636,0.00216384,0.0532303,0.101149,0.596166
2598,0.000906095,0.00929491,0.0117689,0.0130544,0.995645
2599,0.000242484,0.00749992,0.0516394,0.00178715,0.998102
2600,5.78134e-05,0.00173239,0.122882,0.158224,0.661927
2601,0.10698,0.0262656,0.0156097,0.0637113,0.644404
2602,0.0358413,0.00197478,0.187613,0.199456,0.544902
2603,4.49696e-07,0.0090956,0.722849,0.963648,0.909964
2604,0.0128225,0.00106689,0.535106,0.349937,0.609173
2605,0.0293984,1.0361e-05,0.221771,0.208583,0.598311
2606,7.47546e-06,0.00605416,0.0319459,0.743219,0.176048
2607,0.433649,0.0073763,0.0386835,0.0315246,0.0854306
2608,5.39947e-05,0.0102139,0.004667,0.333212,0.135508
2609,0.00602555,0.000636084,0.00372328,0.481363,0.812953
2610,0.000175077,0.00148468,0.069422,0.0655899,0.620257
2611,0.146503,0.0503322,0.0092507,0.0590191,0.767069
2612,1.06621e-05,5.39009e-05,0.402084,8.92597e-05,0.853549
2613,0.850341,0.000313746,0.0156359,0.0600144,0.125283
2614,0.000201979,4.73078e-05,0.0746448,0.101591,0.201573
2615,6.34445e-05,0.00161529,0.130885,0.14526,0.669331
2616,0.000156974,0.00278525,0.0462045,0.0675539,0.653089
2617,0.0128195,0.447631,0.123559,0.0740627,0.991463
2618,2.40719e-05,0.00131989,0.288225,0.290618,0.693599
2619,0.00805217,0.00580302,0.00527322,0.00349568,0.183102
2620,0.00112559,0.008429,0.0104643,0.00637112,0.996689
2621,0.0087967,0.00492297,0.0258716,0.645669,0.126
2622,0.00533262,0.000865667,0.0214164,0.00245627,0.988907
2623,0.000863072,0.00832626,0.0150483,0.0109545,0.996589
2624,4.4402e-07,0.00448446,0.0240547,0.00140217,0.998893
2625,0.226385,0.00402732,0.108725,0.00289696,0.206101
2626,0.000258101,0.00665756,0.0580962,0.00120289,0.998422
2627,0.00216346,0.0027987,0.542206,0.342552,0.79152
2628,7.03793e-05,0.0275401,0.0204679,0.0130741,0.907641
2629,0.00660934,0.00105849,0.0200827,0.00184777,0.987482
2630,0.0705703,0.00362817,0.176617,0.130971,0.434174
2631,1.48525e-06,0.000871977,0.828166,0.855077,0.709466
2632,0.00644364,0.00469243,0.00277128,0.00502643,0.993392
2633,0.0049039,0.00087169,0.755801,0.564778,0.635452
2634,1.33625e-06,0.00435028,0.00485065,0.0101135,0.997918
2635,1.66086e-06,0.0115342,0.00708175,0.0110891,0.998009
2636,0.000290648,0.00340016,0.0169253,0.0465854,0.621557
2637,0.000208263,0.00192219,0.03896,0.0551124,0.630829
2638,0.0433075,0.00224476,0.138876,0.205084,0.446778
2639,0.515476,0.00106741,0.00150151,0.440006,0.0137948
2640,0.00107572,0.00722937,0.0102303,0.00873193,0.996669
2641,6.05515e-05,1.26547e-05,0.110447,0.156517,0.677324
2642,0.0148545,0.411811,0.100485,0.0756328,0.990793
2643,0.0191758,0.000784953,0.00582453,0.000883467,0.985552
2644,0.000287565,0.00785454,0.0474729,0.00184574,0.997844
2645,2.13754e-06,0.00289963,0.00704259,0.000849472,0.998045
2646,0.015125,0.00104399,0.00733952,0.00084089,0.986886
2647,0.00100733,0.00850421,0.011835,0.00791844,0.996883
2648,0.000307214,0.00524301,0.0377835,0.00190431,0.99784
2649,0.0623119,0.0209249,0.0047021,0.212195,0.0994983
2650,4.27356e-05,0.00697536,0.00599869,0.447013,0.130508
2651,0.0511278,0.0221686,0.00965133,0.271285,0.978649
2652,2.66264e-06,0.0069678,0.0712801,0.877605,0.199058
2653,2.4552e-05,0.0037519,0.0022784,0.35694,0.760872
2654,0.891134,0.000338577,0.0108246,0.0438246,0.120738
2655,0.0140266,0.444391,0.112714,0.0614107,0.990953
2656,4.59415e-07,0.00633262,0.019608,0.0204788,0.998223
2657,0.729336,0.00129557,0.000582109,0.252585,0.0124093
2658,1.49392e-06,0.00649068,0.0064635,0.00965168,0.997631
2659,0.00476061,0.000663158,0.768989,0.582748,0.618477
2660,0.000114012,0.000899154,0.000268192,0.0897638,0.788295
2661,0.496389,0.0144073,0.0144855,0.0223592,0.109478
2662,0.00094472,0.00745641,0.0147435,0.014616,0.99693
2663,0.0489987,0.00146348,0.17409,0.134547,0.57595
2664,0.000973268,0.0097802,0.0137223,0.0135945,0.997144
2665,0.0808794,0.00975622,0.0683109,0.120559,0.680155
2666,7.45857e-07,0.00700183,0.0120498,0.0132867,0.998121
2667,6.9452e-08,0.00292934,0.473974,0.847562,0.905413
2668,7.79602e-06,0.000689367,0.662408,0.0536428,0.813322
2669,0.00736195,0.00097705,0.603808,0.474633,0.629448
2670,0.000150571,0.00160246,0.0501581,0.0700535,0.658089
2671,0.0171348,0.000887395,0.00706834,0.00114649,0.985259
2672,0.0203838,0.000959903,0.00644714,0.000859327,0.984724
2673,0.000319965,0.00499598,0.0376843,0.00126755,0.998443
2674,0.638005,0.803361,0.10606,0.457744,0.574986
2675,0.0109887,4.81994e-06,0.0022987,0.372804,0.793956
2676,0.0277258,0.0224307,0.0852591,0.0211106,0.709243
2677,0.000229963,0.00615217,0.0464366,0.0018219,0.998204
2678,0.0071118,0.00073716,0.0173408,0.0025673,0.986678
2679,0.00100733,0.00850421,0.011835,0.00791844,0.996883
2680,0.00111148,0.00847936,0.0176687,0.0224395,0.167376
2681,1.22164e-06,1.59018e-05,0.0369621,0.898539,0.822692
2682,0.888125,0.000288743,0.0124363,0.0488102,0.105313
2683,0.113075,0.00252376,0.0634986,0.0621551,0.558149
2684,8.0806e-09,0.00385577,0.630011,0.435429,0.998708
2685,9.59302e-06,0.00313405,0.578132,0.326854,0.998087
2686,0.0064087,0.000597464,0.0163664,0.0027428,0.987462
2687,0.748212,0.000181014,0.0450661,0.00568459,0.206871
2688,0.147443,0.00182991,0.0757491,0.048813,0.536209
2689,5.5068e-06,0.000796942,0.558478,0.632394,0.723711
2690,0.71155,0.000217491,0.0357021,0.00654265,0.22145
2691,0.0217025,0.00712839,0.285905,0.321885,0.709334
2692,0.360013,0.709721,0.30093,0.615427,0.473541
2693,0.000930275,0.00836518,0.0128245,0.00850727,0.996912
2694,0.00121167,0.00588335,0.00902348,0.00883649,0.996474
2695,0.000705656,0.0087308,0.0139167,0.0135801,0.996201
2696,0.0162642,0.000727058,0.00632623,0.0011688,0.986044
2697,0.00116481,0.00734967,0.009439,0.00812768,0.996639
2698,0.0269443,0.0303696,0.0531039,0.302309,0.800809
2699,0.138166,0.00185395,0.0620693,0.0525555,0.543683
2700,0.000180764,0.00683527,0.0677572,0.00207298,0.998075
2701,0.598248,0.765377,0.224014,0.453981,0.315962
2702,3.40253e-05,0.000674384,0.000699614,0.208724,0.840401
2703,0.000108352,0.010759,0.0497758,0.130326,0.760145
2704,4.84535e-07,0.000470495,0.961118,0.931863,0.785117
2705,0.0164136,0.000728469,0.00626688,0.00115899,0.986029
2706,0.015305,0.00537366,0.0196641,0.520562,0.116829
2707,0.00805217,0.00580302,0.00527322,0.00349568,0.183102
2708,0.00618356,0.00122169,0.702282,0.574311,0.55962
2709,0.072631,0.00148342,0.110725,0.0969428,0.556172
2710,1.43608e-06,0.00810712,0.00676195,0.00887807,0.997742
2711,0.625452,0.00332082,0.0107185,0.00867435,0.31125
2712,0.000893984,0.00829651,0.0133495,0.00881776,0.996926
2713,0.0936316,0.00108862,0.000321748,0.0723327,0.726928
2714,1.05206e-06,0.00589185,0.00848182,0.961182,0.229483
2715,0.128803,0.0277059,0.0137443,0.0634822,0.613463
2716,8.11893e-05,0.00112368,0.152194,0.00670827,0.768762
2717,0.0237275,0.00649182,0.00985552,0.560531,0.0762703
2718,0.000159582,1.54914e-05,0.0441369,0.071474,0.652413
2719,0.000180764,0.00683527,0.0677572,0.00207298,0.998075
2720,0.320215,0.00206706,0.136279,0.503375,0.23584
2721,0.000736258,0.00880786,0.0133341,0.013073,0.996182
2722,0.0705679,0.00130058,0.0003342,0.087815,0.755514
2723,0.486337,0.0178386,0.0227832,0.0219399,0.108994
2724,0.619268,0.000119615,0.000243024,0.00848624,0.410104
2725,0.000122103,0.0323817,0.0157854,0.0747339,0.71463
2726,6.56689e-05,1.14319e-05,0.111524,0.0081871,0.794807
2727,1.38767e-06,0.00929665,0.00749862,0.00696047,0.997776
2728,0.0654285,0.00139154,0.00170979,0.00593405,0.967831
2729,0.0170086,0.000765212,0.00659271,0.000986972,0.985751
2730,6.7907e-06,0.00304477,0.682298,0.47414,0.998047
2731,0.104355,0.000995587,0.000266206,0.0630112,0.740157
2732,0.0297708,0.000753794,0.00103821,0.184222,0.768659
2733,0.000215692,9.9502e-05,0.0149802,0.00321361,0.998685
2734,0.00277128,0.00679855,0.669066,0.753944,0.76589
2735,0.000988515,0.000630695,0.914623,0.251611,0.75851
2736,0.0102753,0.000108437,0.455351,0.0256798,0.812667
2737,0.000134065,0.010192,0.928196,0.982068,0.881476
