ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
3108,0.773174,0.00463215,0.0108843,0.0384186,0.223299
3109,0.104926,0.000763344,0.138107,0.700704,0.0775193
3110,0.0780222,0.000388642,0.0327513,0.300119,0.495321
3111,0.0733547,0.00486493,0.0423698,0.248937,0.581793
3112,0.397458,0.00473129,0.0832286,0.0331601,0.260628
3113,0.457781,4.19136e-05,0.0133173,0.306985,0.212583
3114,0.0626578,0.00450947,0.818964,0.294736,0.128456
3115,0.449917,0.000358908,0.0478146,0.319037,0.123876
3116,0.0908765,0.00907878,0.103244,0.0272175,0.721018
3117,0.457967,0.00110607,0.0208204,0.312021,0.160141
3118,0.0188517,0.0170408,0.0902879,0.00625528,0.869853
3119,0.0156583,0.0149315,0.115412,0.010065,0.85923
3120,0.344971,0.00395304,0.05507,0.153184,0.206645
3121,0.827179,0.00112268,0.00790466,0.112017,0.206662
3122,0.0167807,0.0185511,0.104223,0.0079931,0.878489
3123,0.642566,0.000493327,0.0072872,0.247598,0.146538
3124,0.137796,0.0368166,0.0357927,0.0267411,0.663233
3125,0.679955,0.000961913,0.0226034,0.0352991,0.266844
3126,0.163682,0.0174044,0.021695,0.0382023,0.677081
3127,0.185716,0.000245052,0.0791332,0.563291,0.158466
3128,0.0155216,0.0156593,0.107651,0.00911791,0.881546
3129,0.0375581,0.00349134,0.176736,0.373334,0.387085
3130,0.842468,0.00426035,0.00770363,0.0437523,0.144462
3131,0.789749,0.00196883,0.00599183,0.0508696,0.236516
3132,0.784174,0.00396565,0.0111279,0.0285764,0.229052
3133,0.531898,0.000522845,0.011612,0.314289,0.137243
3134,0.60168,0.000246505,0.01256,0.226595,0.162605
3135,0.0145212,0.0191891,0.107162,0.0115205,0.839965
3136,0.720958,0.00182931,0.011563,0.0624148,0.197493
3137,0.481312,0.00167092,0.0131661,0.286117,0.178336
3138,0.292486,4.66562e-05,0.0259533,0.449508,0.219434
3139,0.379235,0.00209176,0.0738583,0.0652029,0.266137
3140,0.697249,2.59456e-05,0.0101571,0.166494,0.143786
3141,0.413226,0.00172726,0.0527537,0.0821006,0.279599
3142,0.567279,0.00133902,0.0104837,0.262705,0.189513
3143,0.584541,0.000195224,0.0198763,0.247996,0.147871
3144,0.0104172,0.0135297,0.155756,0.0135007,0.853625
3145,0.0651128,0.00945543,0.106836,0.0468407,0.76836
3146,0.0810941,0.0299381,0.117415,0.0368389,0.685957
3147,0.0176913,0.0100181,0.089395,0.00716991,0.882816
3148,0.0130255,0.0209435,0.0739689,0.0123386,0.890884
3149,0.0154416,0.0280575,0.115123,0.00899128,0.82925
3150,0.801684,0.0083131,0.0650332,0.345584,0.0670883
3151,0.019324,0.0203183,0.0918782,0.00569861,0.865496
3152,0.132067,0.0182161,0.0333891,0.0325213,0.698928
3153,0.628032,0.00373155,0.0260447,0.0672577,0.197728
3154,0.343691,0.00124181,0.0686016,0.365978,0.169406
3155,0.0127618,0.0615584,0.122346,0.00529102,0.846281
3156,0.00830819,0.00884046,0.33449,0.687323,0.375292
3157,0.647402,0.0021684,0.0181151,0.221383,0.159021
3158,0.660765,0.0122819,0.0769293,0.0181628,0.253778
3159,0.113194,8.19269e-05,0.140972,0.651093,0.0904088
3160,0.0762394,0.0652806,0.199454,0.0273716,0.717979
3161,0.637584,8.55055e-05,0.0138317,0.175902,0.205794
3162,0.0590919,0.00441097,0.0652525,0.344559,0.489874
3163,0.691524,0.00647637,0.0116512,0.0470588,0.235029
3164,0.754469,0.00198691,0.0129325,0.0563919,0.241279
3165,0.666452,0.00130394,0.0791604,0.0258318,0.269195
3166,0.140716,0.00295492,0.263761,0.566103,0.124281
3167,0.0161983,0.0155749,0.103455,0.00883928,0.882298
3168,0.713157,0.00659367,0.068559,0.0154658,0.251022
3169,0.651958,0.000134436,0.00419692,0.224341,0.167281
3170,0.0161284,0.0155834,0.103874,0.00886716,0.882222
3171,0.714838,0.000159706,0.0122012,0.0248252,0.308498
3172,0.476485,0.000407027,0.0174879,0.317101,0.125314
3173,0.603792,0.00257312,0.00761747,0.222415,0.174248
3174,0.120644,0.0450355,0.0420005,0.049603,0.633984
3175,0.721321,0.00294765,0.0162288,0.0540328,0.216313
3176,0.648517,0.0140207,0.0550905,0.00977522,0.258526
3177,0.285989,0.00731756,0.209564,0.0346048,0.248504
3178,0.468053,0.000674171,0.0446323,0.0692037,0.237831
3179,0.0498708,0.0070189,0.0711544,0.368734,0.449145
3180,0.0315138,0.00374442,0.191575,0.379208,0.427978
3181,0.637752,0.00385918,0.0100506,0.200915,0.18648
3182,0.0176913,0.0100181,0.089395,0.00716991,0.882816
3183,0.135856,0.0029408,0.134936,0.346545,0.154446
3184,0.595959,0.000607036,0.00931831,0.260358,0.137394
3185,0.241528,0.00753179,0.251164,0.0405866,0.241442
3186,0.0122876,0.0127195,0.0765948,0.0133396,0.901742
3187,0.574939,0.0022544,0.0110356,0.227823,0.205631
3188,0.0522823,0.0124219,0.0771764,0.269044,0.520964
3189,0.404657,0.00245934,0.022094,0.326587,0.18755
3190,0.0177692,0.020535,0.0994545,0.00605924,0.863831
3191,0.646984,0.00080644,0.00732944,0.203795,0.168102
3192,0.13674,0.0491991,0.0367234,0.035795,0.606556
3193,0.763664,0.00142114,0.00715039,0.0467751,0.251018
3194,0.742081,0.0017475,0.00999786,0.0700903,0.248404
3195,0.748604,7.677e-06,0.00740376,0.146753,0.158013
3196,0.300564,0.00185011,0.0336045,0.425079,0.156964
3197,0.0104748,0.0164506,0.154115,0.0137197,0.867773
3198,0.649771,0.000589653,0.00738014,0.229742,0.141983
3199,0.644283,0.000373046,0.00871436,0.220267,0.138418
3200,0.0051868,0.00570713,0.44709,0.69324,0.38644
3201,0.3536,0.00185199,0.0279764,0.400106,0.153947
3202,0.425903,0.00209691,0.016395,0.32468,0.190348
3203,0.558375,0.000728551,0.00864272,0.261129,0.160133
3204,0.569959,0.00100591,0.00888855,0.260556,0.182323
3205,0.704621,0.00138193,0.00667301,0.179066,0.151778
3206,0.803981,0.000914648,0.0113303,0.122208,0.204238
3207,0.487728,0.000152962,0.0131118,0.310375,0.13339
3208,0.370992,0.00215863,0.0206514,0.362001,0.184533
3209,0.527013,9.90655e-05,0.00991155,0.292569,0.18548
3210,0.0145005,0.0366181,0.107908,0.00692139,0.867327
3211,0.234334,0.00611739,0.240261,0.0472274,0.248708
3212,0.185884,0.00202877,0.0506277,0.548412,0.167737
3213,0.0177679,0.0100125,0.0890286,0.00714732,0.882892
3214,0.539956,0.0019787,0.0103074,0.256609,0.202396
3215,0.245783,0.0027088,0.150339,0.442502,0.137293
3216,0.568647,0.00163247,0.0103544,0.265876,0.20832
3217,0.730912,0.00129705,0.0119877,0.163931,0.141598
3218,0.411274,0.000914572,0.068167,0.330829,0.118233
3219,0.0202515,0.0111149,0.0895104,0.00764482,0.864022
3220,0.0135876,0.0256872,0.0778697,0.0105256,0.88706
3221,0.404657,0.00245934,0.022094,0.326587,0.18755
3222,0.0166006,0.0173178,0.101797,0.00686413,0.867394
3223,0.639621,0.000598928,0.0123964,0.181574,0.201038
3224,0.730889,0.000133985,0.00767502,0.175954,0.111259
3225,0.644283,0.000373046,0.00871436,0.220267,0.138418
3226,0.421089,0.00143117,0.0571059,0.0770961,0.217429
3227,0.0176151,0.0100236,0.0897628,0.00719256,0.88274
3228,0.584783,0.00330965,0.0120532,0.241613,0.18724
3229,0.0820911,0.0100583,0.124587,0.0282563,0.690903
3230,0.157662,0.000788432,0.0724179,0.609888,0.101494
3231,0.750171,0.0031729,0.00968914,0.0489369,0.25817
3232,0.510257,0.000362952,0.0404076,0.0528155,0.321095
3233,0.521206,0.00169757,0.0140159,0.288638,0.169464
3234,0.0156583,0.0149315,0.115412,0.010065,0.85923
3235,0.448642,6.57693e-05,0.00982751,0.390832,0.0869411
3236,0.697425,5.51882e-05,0.00833067,0.177623,0.147689
3237,0.628162,0.00100155,0.0207623,0.217297,0.149341
3238,0.174284,0.00360901,0.0587425,0.590856,0.179874
3239,0.594615,0.000497827,0.00943475,0.25723,0.123988
3240,0.469732,0.000101987,0.0125061,0.327993,0.179781
3241,0.0865278,0.000100112,0.162033,0.723159,0.0763783
3242,0.156045,0.00107822,0.0719528,0.572942,0.121217
3243,0.0150347,0.023567,0.113375,0.00987972,0.834514
3244,0.778319,0.00416739,0.00870876,0.0325337,0.229341
3245,0.0156082,0.020093,0.117557,0.0134969,0.827066
3246,0.413238,0.000104996,0.0157691,0.36549,0.174219
3247,0.00997226,0.0393457,0.0962209,0.0213134,0.856513
3248,0.831019,0.00226866,0.00553684,0.077577,0.197607
3249,0.0538233,0.0268541,0.182156,0.0523718,0.628985
3250,0.734219,0.000149767,0.00911636,0.19719,0.1566
3251,0.761487,0.00155543,0.00821185,0.0591066,0.23427
3252,0.0212697,0.012973,0.0792718,0.00639081,0.861253
3253,0.17924,0.000429479,0.134891,0.55848,0.120096
3254,0.0113187,0.0423377,0.132089,0.0119513,0.836787
3255,0.469676,0.000956558,0.0487329,0.2905,0.161822
3256,0.69166,0.00228576,0.0231473,0.104442,0.170872
3257,0.510344,0.00137847,0.0132261,0.296026,0.183717
3258,0.61359,0.00130693,0.00862965,0.236785,0.194462
3259,0.646984,0.00080644,0.00732944,0.203795,0.168102
3260,0.0722954,6.78959e-05,0.108164,0.739954,0.136534
3261,0.0166832,0.00706263,0.0815584,0.00869904,0.877554
3262,0.792089,0.00317932,0.00788937,0.0341952,0.215368
3263,0.647039,0.000572185,0.00705042,0.218853,0.149597
3264,0.352126,0.00472171,0.0557382,0.140862,0.20066
3265,0.336003,1.81863e-07,0.0315177,0.402393,0.130023
3266,0.621034,0.00156187,0.00873957,0.219482,0.188745
3267,0.642706,0.0145565,0.0465351,0.027087,0.259576
3268,0.0668116,0.000718995,0.158643,0.758632,0.0966163
3269,0.872675,0.00567408,0.00866436,0.028643,0.138351
3270,0.0112945,0.019734,0.0884736,0.0163705,0.901363
3271,0.511737,0.00168054,0.0130634,0.299436,0.202093
3272,0.0117536,0.0234734,0.0887764,0.0147678,0.898167
3273,0.742876,0.000623627,0.00890431,0.136321,0.289594
3274,0.376417,0.00100413,0.0705375,0.350669,0.153352
3275,0.0660188,4.69908e-05,0.0530495,0.327415,0.3847
3276,0.0199573,0.00294096,0.273521,0.389617,0.468857
3277,0.596056,0.000498343,0.00955229,0.244896,0.179417
3278,0.612055,0.00103918,0.0105309,0.241252,0.198785
3279,0.431579,0.000975389,0.0565934,0.313941,0.158375
3280,0.0151388,0.028127,0.11724,0.00912162,0.828776
3281,0.518215,0.00164734,0.0133937,0.275958,0.178247
3282,0.404714,0.00174579,0.021265,0.346768,0.167335
3283,0.0133475,0.0193941,0.115838,0.0122451,0.838044
3284,0.521206,0.00169757,0.0140159,0.288638,0.169464
3285,0.0213614,0.0129658,0.0789432,0.00637067,0.861341
3286,0.692317,0.000945819,0.0210624,0.0295939,0.267996
3287,0.152691,0.000780514,0.0677695,0.622191,0.122973
3288,0.133368,0.000361776,0.322341,0.519548,0.143691
3289,0.577923,0.00164901,0.0111116,0.255847,0.174906
3290,0.632692,0.0107055,0.0500326,0.0121598,0.310165
3291,0.586796,0.000600938,0.00868226,0.2705,0.165075
3292,0.449244,0.00241215,0.0646149,0.290356,0.156404
3293,0.792285,0.00145135,0.00744518,0.0514028,0.215001
3294,0.159378,0.0293009,0.0274324,0.0269092,0.679626
3295,0.786602,0.00197353,0.00610805,0.051531,0.23595
3296,0.772834,0.00348865,0.00859922,0.0357741,0.235929
3297,0.150555,0.0316951,0.030975,0.039597,0.598519
3298,0.804962,0.00226984,0.0119932,0.0673297,0.16217
3299,0.826006,0.0037942,0.010999,0.0456005,0.196213
3300,0.0629691,0.0154966,0.278307,0.0395444,0.614592
3301,0.0168413,0.0374836,0.155675,0.0128307,0.85114
3302,0.714382,0.00309777,0.012715,0.0612929,0.21659
3303,0.0124112,0.00169101,0.0901566,0.00704999,0.88028
3304,0.742081,0.0017475,0.00999786,0.0700903,0.248404
3305,0.638317,0.000380574,0.00849846,0.240581,0.15796
3306,0.765035,0.00420724,0.00940213,0.0342923,0.227129
3307,0.0125314,0.0287988,0.139153,0.0104617,0.824201
3308,0.129977,0.04037,0.0353511,0.0422332,0.615146
3309,0.0641867,0.0023334,0.185764,0.735621,0.120633
3310,0.0129129,0.0209664,0.074589,0.0124162,0.890742
3311,0.76705,0.00141775,0.00701449,0.0461717,0.251609
3312,0.0134605,0.0256208,0.129635,0.0125553,0.845214
3313,0.413423,0.00883822,0.0138336,0.357477,0.163622
3314,0.511737,0.00168054,0.0130634,0.299436,0.202093
3315,0.0647859,0.0313454,0.139334,0.0477466,0.711012
3316,0.518156,0.00232074,0.0139203,0.258269,0.199464
3317,0.0150215,0.0196487,0.0696613,0.010918,0.879062
3318,0.133208,0.0414852,0.0362294,0.0393127,0.615378
3319,0.727995,0.000972092,0.00524828,0.0601465,0.196532
3320,0.350866,0.00179719,0.0267513,0.385181,0.162082
3321,0.696316,0.000940405,0.0136946,0.195237,0.122502
3322,0.773559,0.0032629,0.0104598,0.0942039,0.207006
3323,0.180875,0.000390716,0.046375,0.599665,0.113539
3324,0.59122,0.00135325,0.0580645,0.21231,0.102187
3325,0.376361,0.00141498,0.0731438,0.330377,0.172227
3326,0.413226,0.00172726,0.0527537,0.0821006,0.279599
3327,0.584889,0.00224278,0.0105878,0.222675,0.206744
3328,0.519814,0.00139244,0.0141902,0.285301,0.153485
3329,0.0150347,0.023567,0.113375,0.00987972,0.834514
3330,0.0807638,0.00664405,0.04172,0.203264,0.580988
3331,0.719827,0.00386383,0.0630525,0.0205197,0.214766
3332,0.358752,3.54264e-05,0.0384632,0.348617,0.144113
3333,0.507032,0.000491402,0.0396397,0.26615,0.144375
3334,0.131645,0.0299161,0.0379722,0.0590982,0.61077
3335,0.678412,0.000978973,0.0216381,0.0389045,0.298898
3336,0.636489,0.00153572,0.0133172,0.0709636,0.232333
3337,0.0719157,0.0055747,0.0468202,0.322252,0.475737
3338,0.389382,0.000318559,0.0616289,0.393734,0.117258
3339,0.0178237,0.0158824,0.0977559,0.00674736,0.852404
3340,0.687718,0.00268501,0.0181155,0.0244985,0.29495
3341,0.164949,0.000126616,0.172047,0.54246,0.135477
3342,0.640193,0.00192025,0.020496,0.0737941,0.208967
3343,0.0138135,0.00723505,0.0975392,0.00997768,0.874084
3344,0.518215,0.00164734,0.0133937,0.275958,0.178247
3345,0.6485,0.000483569,0.00747255,0.226869,0.128195
3346,0.13751,0.0354712,0.0377333,0.0531734,0.602713
3347,0.0300914,0.00359395,0.21358,0.41283,0.378066
3348,0.260095,0.00188165,0.0654186,0.195863,0.188092
3349,0.512921,0.00236119,0.0351417,0.293024,0.12126
3350,0.567599,0.00433786,0.042914,0.0204388,0.283298
3351,0.593055,0.000395772,0.0115113,0.26195,0.126991
3352,0.574997,0.00160021,0.010617,0.244113,0.183909
3353,0.0130905,0.0160006,0.12589,0.0103175,0.878509
3354,0.533761,0.000395369,0.0138743,0.282359,0.12956
3355,0.0548067,0.00309075,0.118732,0.217513,0.501825
3356,0.0810398,0.0319707,0.12593,0.0316737,0.696823
3357,0.789749,0.00196883,0.00599183,0.0508696,0.236516
3358,0.665596,0.00157587,0.0144012,0.0797652,0.197291
3359,0.652979,0.00486572,0.0468392,0.0131763,0.309342
3360,0.68679,0.00445575,0.0140194,0.0260646,0.310368
3361,0.0545565,0.0978682,0.144901,0.136281,0.542384
3362,0.638941,0.000102221,0.0189626,0.0460495,0.323256
3363,0.0115869,0.0235154,0.0899823,0.0149205,0.897946
3364,0.836821,2.60317e-06,0.00588777,0.0174542,0.24288
3365,0.573075,0.0038412,0.032723,0.0784253,0.191741
3366,0.574997,0.00160021,0.010617,0.244113,0.183909
3367,0.770402,0.00141437,0.00688114,0.0455758,0.2522
3368,0.0114522,0.0225787,0.148702,0.0124541,0.807753
3369,0.621236,0.00206546,0.0138689,0.204075,0.193587
3370,0.647001,0.002556,0.00599519,0.216009,0.203304
3371,0.755516,0.00204747,0.00878266,0.0417256,0.257185
3372,0.749904,0.00188105,0.00915253,0.057448,0.224966
3373,0.090143,0.0033791,0.123219,0.70873,0.132182
3374,0.065762,0.0229481,0.141506,0.0324561,0.728503
3375,0.0227806,0.0147195,0.10007,0.00505786,0.856674
3376,0.0151,0.0235542,0.112923,0.00984869,0.834615
3377,0.61212,0.00156934,0.00908087,0.224183,0.187786
3378,0.621171,0.00603513,0.0402627,0.0150371,0.299189
3379,0.213559,0.00276177,0.0547053,0.48475,0.165379
3380,0.0180905,0.00582295,0.123459,0.476263,0.504015
3381,0.642244,0.000257271,0.0189917,0.021748,0.46967
3382,0.364429,6.43184e-05,0.0466889,0.307384,0.241376
3383,0.0150831,0.0175291,0.111297,0.00736072,0.865518
3384,0.653425,0.00602099,0.051389,0.0115743,0.299696
3385,0.655419,7.02023e-05,0.0087365,0.253296,0.1065
3386,0.78261,0.00346381,0.00811875,0.0343915,0.23763
3387,0.0135039,0.019067,0.127302,0.00936057,0.874514
3388,0.206858,0.0195438,0.0353482,0.0444716,0.574983
3389,0.117341,0.0379542,0.0414898,0.0544478,0.642506
3390,0.404714,0.00174579,0.021265,0.346768,0.167335
3391,0.0150659,0.0168736,0.116703,0.014917,0.832179
3392,0.00476893,0.0351923,0.267556,0.0254496,0.841004
3393,0.732796,0.00196414,0.0105753,0.0580011,0.221743
3394,0.0883461,1.93995e-06,0.0263473,0.242479,0.430851
3395,0.679581,2.33501e-05,0.00486997,0.171631,0.255198
3396,0.13453,0.049311,0.0374133,0.0362679,0.605807
3397,0.669178,0.000178699,0.00710678,0.178318,0.215703
3398,0.766311,0.00376348,0.00926479,0.0428522,0.252939
3399,0.683691,0.00394905,0.0743648,0.0231842,0.209954
3400,0.397146,0.00146087,0.0210009,0.369357,0.172541
3401,0.648694,0.00487731,0.0477096,0.0133545,0.308672
3402,0.761688,0.00243989,0.00876006,0.0231921,0.218906
3403,0.180271,0.00100132,0.0783761,0.527001,0.190293
3404,0.148816,0.0125577,0.0248567,0.0341793,0.695371
3405,0.656024,0.00154552,0.0219021,0.0407652,0.268335
3406,0.00523833,0.0076921,0.448898,0.750755,0.330917
3407,0.0162875,0.0189289,0.102298,0.00898332,0.894019
3408,0.399983,0.00154814,0.0145034,0.286589,0.292886
3409,0.751779,0.00354025,0.00967714,0.0387861,0.232458
3410,0.0968572,0.0217816,0.0966976,0.0241515,0.742141
3411,0.00672412,0.0283914,0.224855,0.0226892,0.850713
3412,0.281783,0.00283977,0.0331453,0.473838,0.160743
3413,0.468742,0.00076079,0.0509224,0.329933,0.141494
3414,0.603074,0.0022215,0.00980784,0.21339,0.20881
3415,0.436422,0.000646016,0.0135886,0.351948,0.154897
3416,0.789749,0.00196883,0.00599183,0.0508696,0.236516
3417,0.0801247,0.00573752,0.0342329,0.21328,0.581538
3418,0.611387,0.00596702,0.0581686,0.0138937,0.294184
3419,0.0113437,0.0197233,0.0881106,0.0163194,0.901428
3420,0.0652671,0.000500149,0.0688081,0.245642,0.486572
3421,0.576562,0.0013526,0.0112502,0.252754,0.158512
3422,0.133063,0.0414916,0.0362744,0.039347,0.615329
3423,0.536081,0.00406986,0.0153921,0.254169,0.17608
3424,0.120778,0.0450286,0.0419487,0.0495602,0.634033
3425,0.0478497,0.00570522,0.0673646,0.377084,0.47351
3426,0.164765,0.035882,0.0290466,0.0230562,0.671015
3427,0.659959,8.88771e-05,0.00950709,0.215939,0.149209
3428,0.763157,0.00178127,0.0112552,0.049326,0.225777
3429,0.0142393,0.0102991,0.109591,0.00839773,0.878964
3430,0.479435,0.000234168,0.0424611,0.35741,0.113862
3431,0.708105,0.00550743,0.0194101,0.0232305,0.301534
3432,0.72989,0.00211325,0.0111408,0.0681458,0.238714
3433,0.510856,0.00155268,0.0338461,0.248424,0.165713
3434,0.61364,0.0013265,0.00962339,0.232335,0.16196
3435,0.0100783,0.0313965,0.0998875,0.0096856,0.879097
3436,0.620978,0.00220041,0.00908482,0.204391,0.210891
3437,0.135505,0.00318884,0.0807221,0.635967,0.14119
3438,0.158045,0.00110454,0.0748171,0.62506,0.0903437
3439,0.517128,0.000722017,0.0431797,0.281415,0.130562
3440,0.772561,0.000991402,0.0128591,0.109509,0.228573
3441,0.0249211,0.00641073,0.1328,0.514404,0.430022
3442,0.042511,0.0214437,0.247558,0.05908,0.640655
3443,0.314296,0.000133895,0.0167723,0.462998,0.142191
3444,0.0858809,0.000340418,0.0303219,0.215467,0.549815
3445,0.229269,0.000944619,0.137079,0.510443,0.136185
3446,0.151139,0.000508906,0.0825717,0.624129,0.113517
3447,0.0409631,0.000423807,0.0638886,0.412674,0.466916
3448,0.614986,0.00518196,0.0167584,0.0306463,0.454868
3449,0.123537,0.0260326,0.106984,0.0218626,0.608119
3450,0.74705,0.000313847,0.0221624,0.0306299,0.24191
3451,0.688494,3.9982e-06,0.0107831,0.0264839,0.361478
3452,0.582026,3.30637e-05,0.022407,0.0531433,0.319921
3453,0.741854,8.34077e-06,0.00322771,0.152359,0.211026
3454,0.0146761,0.0236386,0.115925,0.0100544,0.83395
3455,0.527301,0.000403348,0.0135323,0.306151,0.148066
3456,0.791057,0.00412791,0.0080661,0.0308624,0.231567
3457,0.768618,0.00191709,0.00870516,0.0508845,0.227298
3458,0.388692,0.001434,0.0406017,0.360572,0.198195
3459,0.444828,0.000225508,0.040277,0.338269,0.122731
3460,0.2546,0.00268285,0.0437437,0.443572,0.170717
3461,0.515207,0.00107441,0.0165298,0.27761,0.165343
3462,0.701607,0.00310895,0.014107,0.084905,0.201775
3463,0.595025,0.000298149,0.00827903,0.270955,0.169547
3464,0.0230138,0.0188117,0.126877,0.00882222,0.837957
3465,0.379234,0.00103477,0.0736161,0.365052,0.145579
3466,0.294326,0.00100536,0.0989988,0.496415,0.0831979
3467,0.0960314,0.00018404,0.16093,0.64488,0.113717
3468,0.370992,0.00215863,0.0206514,0.362001,0.184533
3469,0.425686,0.000662318,0.0186885,0.366532,0.124374
3470,0.357685,0.000196101,0.0226986,0.375294,0.168439
3471,0.737892,0.00240749,0.00886821,0.050994,0.246835
3472,0.576562,0.0013526,0.0112502,0.252754,0.158512
3473,0.0168534,0.018541,0.103803,0.00796795,0.878567
3474,0.515207,0.00107441,0.0165298,0.27761,0.165343
3475,0.298038,0.00120674,0.0412748,0.427097,0.145328
3476,0.820975,0.00016736,0.00913237,0.092205,0.298026
3477,0.128693,0.0339126,0.0342302,0.0457551,0.624631
3478,0.0194134,0.000646873,0.191851,0.370544,0.449354
3479,0.76062,0.00315031,0.00914833,0.0470704,0.259977
3480,0.598609,0.00158061,0.00961774,0.231367,0.186355
3481,0.220892,0.000603981,0.0439727,0.537735,0.118542
3482,0.761487,0.00155543,0.00821185,0.0591066,0.23427
3483,0.519595,0.00432907,0.0283281,0.0906992,0.219663
3484,0.269023,0.000701227,0.0355166,0.471846,0.118675
3485,0.641093,0.00058373,0.00687547,0.239077,0.170405
3486,0.55059,0.000609549,0.00853401,0.280535,0.165159
3487,0.549977,0.000271131,0.0335465,0.295989,0.114361
3488,0.647039,0.000572185,0.00705042,0.218853,0.149597
3489,0.191389,0.00190241,0.174244,0.516315,0.0824018
3490,0.515207,0.00107441,0.0165298,0.27761,0.165343
3491,0.767596,0.000614563,0.0443511,0.0150461,0.395344
3492,0.74938,1.08135e-05,0.00611725,0.159432,0.162267
3493,0.704263,0.000838526,0.0854816,0.449607,0.170499
3494,0.63646,0.000155253,0.0101824,0.240825,0.158868
3495,0.768618,0.00191709,0.00870516,0.0508845,0.227298
3496,0.460903,0.000636525,0.0503089,0.352017,0.146037
3497,0.394035,0.000369491,0.0597327,0.356053,0.119792
3498,0.0139592,0.0162609,0.0898348,0.0157828,0.791088
3499,0.376417,0.00100413,0.0705375,0.350669,0.153352
3500,0.0233571,0.00675482,0.101337,0.411205,0.504333
3501,0.0773381,0.0132616,0.0503181,0.282611,0.488078
3502,0.0226289,0.00541672,0.151091,0.0098785,0.809744
3503,0.463267,0.00200766,0.0185132,0.334386,0.133032
3504,0.774175,0.00229078,0.00881603,0.0463412,0.220881
3505,0.0484621,0.00877305,0.0465637,0.310285,0.516278
3506,0.00568777,0.0457604,0.447912,0.663434,0.395051
3507,0.679412,7.56163e-05,0.0190209,0.0352857,0.315062
3508,0.0135153,0.0231496,0.119166,0.011262,0.832535
3509,0.59307,0.000589054,0.00890278,0.248487,0.144805
3510,0.0110055,0.0333548,0.529686,0.165018,0.602429
3511,0.00839649,0.0227454,0.188436,0.018986,0.840276
3512,0.669933,0.00246621,0.014978,0.0386401,0.298219
3513,0.761487,0.00155543,0.00821185,0.0591066,0.23427
3514,0.738531,2.98944e-05,0.00773858,0.140758,0.172231
3515,0.651574,0.0058385,0.0491891,0.0122835,0.300193
3516,0.658639,0.00020902,0.0105661,0.211264,0.173123
3517,0.573181,0.000267912,0.0305509,0.282002,0.11596
3518,0.765694,0.00359831,0.0122973,0.0386889,0.251448
3519,0.0111629,0.0236254,0.0931981,0.015326,0.89737
3520,0.658333,0.00266906,0.0158314,0.0783575,0.216373
3521,0.0672544,0.00373176,0.317875,0.441452,0.129729
3522,0.0120287,0.0180369,0.136766,0.00867542,0.861011
3523,0.533771,0.0109065,0.0368468,0.232804,0.171026
3524,0.47086,0.00424054,0.0451119,0.0933632,0.212915
3525,0.0145868,0.028258,0.1213,0.00937108,0.827883
3526,0.694305,0.00212878,0.0120035,0.0515818,0.247515
3527,0.704268,0.00119136,0.014906,0.118133,0.352572
3528,0.110862,5.86256e-05,0.055301,0.704589,0.0901213
3529,0.0328687,0.00460869,0.200848,0.370839,0.404157
3530,0.620771,0.0073469,0.0614769,0.0118816,0.286096
3531,0.0759742,0.00491408,0.0453608,0.239338,0.528463
3532,0.68252,0.00207802,0.0190536,0.03209,0.314031
3533,0.882048,0.00388027,0.0085858,0.0641524,0.156716
3534,0.628756,0.000459415,0.00797029,0.26242,0.129148
3535,0.678735,0.000365839,0.00745146,0.201764,0.141503
3536,0.0166361,0.0185714,0.105068,0.00804364,0.878332
3537,0.739965,0.000160946,0.00678854,0.0332307,0.292752
3538,0.0110133,0.00744688,0.120286,0.0117543,0.869821
3539,0.0142316,0.0169956,0.122952,0.0155431,0.830831
3540,0.0104936,0.0135391,0.0677548,0.0100924,0.883153
3541,0.0150347,0.023567,0.113375,0.00987972,0.834514
3542,0.469245,0.000599721,0.0403025,0.305893,0.160812
3543,0.1331,0.0278501,0.0353974,0.0372171,0.701326
3544,0.164765,0.035882,0.0290466,0.0230562,0.671015
3545,0.397112,0.00120627,0.0550176,0.328458,0.174846
3546,0.00691315,0.0135014,0.457194,0.596643,0.345456
3547,0.787035,0.00229482,0.010133,0.0308346,0.253438
3548,0.586796,0.000600938,0.00868226,0.2705,0.165075
3549,0.103746,0.0359318,0.106847,0.0632515,0.819164
3550,0.472725,2.97334e-05,0.0249866,0.302922,0.144066
3551,0.583591,9.62273e-05,0.00785097,0.259494,0.191318
3552,0.0150347,0.023567,0.113375,0.00987972,0.834514
3553,0.77239,0.00358122,0.0118366,0.0376887,0.252631
3554,0.740717,0.00206791,0.00951216,0.0440539,0.254695
3555,0.0117712,0.0177368,0.0781874,0.014301,0.893299
3556,0.646749,0.00155353,0.0228173,0.0419346,0.267002
3557,0.0213614,0.0129658,0.0789432,0.00637067,0.861341
3558,0.133651,0.00123172,0.24572,0.608368,0.119329
3559,0.748066,0.0020882,0.010125,0.0639477,0.241578
3560,0.290727,0.00263139,0.122702,0.402111,0.141878
3561,0.681297,0.000371444,0.00699303,0.216204,0.16225
3562,0.0964793,0.0633843,0.0863671,0.0223299,0.745617
3563,0.594615,0.000497827,0.00943475,0.25723,0.123988
3564,0.678936,9.89792e-06,0.00944711,0.182168,0.177741
